"id_producto","nombre","marca","categoria","img","kcal","grasas","grasas_saturadas","proteinas","hidratos_carbono","azucares","sal","visitas"
"7531050","Linimento para zona pañal MUSTELA, bote 400 ml","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531050.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531051","Gel dentífrico junior VITIS, tubo 75 ml","Vitis","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531051.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531054","Leche en polvo ALMIRÓN ADVANCE DIGEST 1, lata 800 g","Almiron","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531054.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531061","Agua de colonia sin alcohol MUSTELA, spray 200 ml","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531061.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531072","Recambios confort blandos para aspirador NARHINEL, caja 20 uds.","Narhinel","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531072.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531111","Papilla 8 cereales con miel NUTRIBEN, caja 1 kg","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531111.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531123","Leche de continuación BLEMIL PLUS FORTE 2, lata 800 g","Blemil","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531123.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531131","Papilla biberón 8 cereales BLEVIT, caja 500 g","Blevit","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531131.webp","373.00","1.90","0.00","9.70","76.00","18.00","0.10","0"
"7531132","Toallitas faciales aguacate MUSTELA, paquete 60 uds","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531132.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531144","Aceite baño piel atópica stelatopia MUSTELA, dosificador 500 ml","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531144.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1"
"7531145","Leche polvo infantil ALMIRON Advance Digest 2, lata 800 g","Almiron","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531145.webp","464.00","21.30","0.00","11.10","55.10","24.00","0.50","0"
"7531151","Cepillo infantil KIN, pack 2 uds","Kin","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531151.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531154","Papilla superfibra 8 cererales con cacao BLEVIT, caja 500 g","Blevit","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531154.webp","607.00","2.00","0.00","8.20","72.00","21.00","0.10","0"
"7531165","Potitos de macedonia con frutas, cereales NUTRIBEN, pack 2x190 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531165.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531226","Aspirador nasal Confort NARHINEL, pack 1 unid. + 2 Recambios","Narhinel","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531226.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531229","Biberón natural PHILIPS AVENT NATURAL RESPONSE, 1 ud","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531229.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531237","Loción corporal ISDIN Baby Naturals, dosificador 400 ml","Isdin","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531237.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531250","Crema facial MUSTELA Cold Cream, tubo 40 ml","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531250.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531265","Papilla optimum 8 cereales BLEVIT OPTIMUM, caja 270 g","Blevit","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531265.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531267","Biberón tetina fisiológica silicona M 270 ml SUAVINEX, 1 ud","Suavinex","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531267.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531269","Toallitas SUAVINEX, paquete 60 uds","Suavinex","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531269.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531277","Infusión Laxante BLEVIT, lata 150 g","Blevit","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531277.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531282","Potito manzana, naranja, plátano, pera NUTRIBEN, tarrito 235 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531282.webp","60.00","0.60","0.00","0.50","12.40","11.60","0.01","0"
"7531284","Papilla 10 cereales c/ miel y galleta María NUTRIBEN, caja 600 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531284.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531292","Broche pinza ovalado SUAVINEX, pack 1 ud","Suavinex","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531292.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531294","Potito de judías con patatas NUTRIBEN, pack 2x120 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531294.webp","80.00","0.10","0.00","1.20","18.10","2.60","0.05","0"
"7531298","Pomada regeneradora pañal ISDIN Baby Natur, tubo 50 ml","Isdin","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531298.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531306","Potito cena de judías verdes-merluza NUTRIBEN, pack 2x190 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531306.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531308","Potito crema de patata, puerro y zanahoria NUTRIBEN, tarro 235 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531308.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531324","Crema reparadora piel irritada cicastela MUSTELA, tubo 40 ml","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531324.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531328","Chupete niño soothie 100% silicona 0-6 meses AVENT, pack 2 uds","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531328.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531333","Cuchara silicona SUAVINEX, pack 1 ud.","Suavinex","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531333.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531335","Preparado lácteo crecimiento BLEMIL PLUS 3 FORTE, lata 800 g","Blemil","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531335.webp","479.00","21.70","0.00","11.00","58.30","45.10","0.76","0"
"7531347","Agua fresca perfumada KLORANE, spray 500 ml","Klorane","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531347.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531359","Chupete fisiológico de silicona 0-6 m SUAVINEX, pack 2 uds","Suavinex","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531359.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531360","Chupete silicona fisiológico +18 M SUAVINEX, pack 2 uds","Suavinex","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531360.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531367","Chupete niña ultra air happy 0-6 meses PHILIPS AVENT, pack 2 uds","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531367.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531370","Recipiente para leche materna con tapa 180 ml AVENT, pack 5 uds","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531370.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531398","Gel de baño MUSTELA Stelatopia, 500 ml","Mustela","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531398.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1"
"7531411","Chupete neutro ultra air fruit 6-18 M PHILIPS AVENT, pack 2 uds","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531411.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531413","Chupete neutro ultra air fruit 0-6 m. PHILIPS AVENT, pack 2 uds","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531413.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531427","Papilla superfibra multicereales con muesli BLEVIT, caja 500 g","Blevit","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531427.webp","615.00","2.20","0.00","9.00","72.00","18.00","0.10","0"
"7531433","Alimento especial para lactante A.R. NUTRIBEN, lata 800 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531433.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531439","Colutorio junior VITIS, bote 500 ml","Vitis","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531439.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531447","Tetina T2 flujo lento 0M+ AVENT NATURAL RESPONSE, pack 2 uds","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531447.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531471","Potito iniciación al arroz con pollo NUTRIBEN, pack 2x120 g","Nutriben","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531471.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531503","Champú bebé suave ALDEM, dosificador 400 ml","Aldem","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531503.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7531536","Papilla biberon 8 cereales con cacao BLEVIT, caja 500 g","Blevit","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7531536.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532529","Protector para cama de bebé 60x60 EROSKI, paquete 10 uds","Eroski","panales","https://dx7csy7aghu7b.cloudfront.net/prods/7532529.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532530","Pañal bebé seco Jumbo 6-10 kg Talla 3 DODOT, paquete 84 uds","Dodot","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532530.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532532","Pañal Talla 5 (11-25 kg) Extra Care HUGGIES, pack 28 uds","Huggies","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532532.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532533","Pañal Pants Talla 5 (12-17 kg) HUGGIES EXTRA, paquete 24 uds","Huggies","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532533.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532535","Pañal Talla 1 (2-5 kg) HUGGIES EXTRA CARE, paquete 28 uds","Huggies","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532535.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532536","Pañal Talla 2 (3-6 kg) HUGGIES EXTRA CARE, paquete 24 uds","Huggies","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532536.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532539","Aspitos bio frutas ASPIL, pack 4x10 g","Aspil","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532539.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532540","Body Milk nutritivo NIVEA, bote 250 ml","Nivea","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532540.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532546","Potito de hortalizas con ternera NESTLÉ, tarro 190 g","Nestlé","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532546.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532686","Pañal 7-11 kg Talla 3 DODOT Activity Extra, paquete 60 uds.","Dodot","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532686.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532687","Pants 12-17 kg Talla 5 DODOT ACTIVITY EXTRA, paquete 38 uds","Dodot","panales","https://dx7csy7aghu7b.cloudfront.net/prods/7492488.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532688","Pañal sensitive jumbopack talla 3 DODOT, paquete 74 uds","Dodot","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532688.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532695","Bolsita de 3 frutas HERO Baby, doypack 100 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532695.webp","51.00","0.20","0.00","0.50","11.00","10.00","0.03","0"
"7532696","Potito ecológico de pera-plátano HERO, tarro 190 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532696.webp","63.00","0.10","0.00","0.50","14.00","13.00","0.03","0"
"7532697","Bolsita 100% manzana-plátano EROSKI, pack 4x100 g","Eroski","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532697.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532698","Bolsitas de mango GERBER, pack 4x90 g","Gerber","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532698.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532699","Manzana, pera y albaricoque bio BE PLUS, bolsita 100 g","Be Plus","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532699.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532704","Tortitas de arroz manzana y canela HERO, bolsa 40 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532704.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532705","Potito de verduras con pescado NESTLÉ, tarro 190 g","Nestlé","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532705.webp","52.00","1.90","0.00","2.90","5.20","0.70","0.05","0"
"7532720","Toallita aqua 0% plástico DODOT, pack 3x48 uds","Dodot","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7532720.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532721","Toallitas aloe vera EROSKI BEBÉ, paquete 80 uds","Eroski","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7532721.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532939","Pañal noche 27-57 kg Talla 8-15 años EROSKI, paquete 12 años","Eroski","panales","https://dx7csy7aghu7b.cloudfront.net/prods/7532939.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532940","Pañal 3-5 kg T2 canales super absorbentes EROSKI, paquete 40 uds","Eroski","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532940.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532941","Pañal activity XXL talla 3 DODOT, paquete 168 uds","Dodot","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7532941.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532944","Potito ecológico de macarrones con tomate HERO, tarro 190 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532944.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532945","Maiz Bio Jojitos ASPIL, bolsa 95 g","Aspil","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532945.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532946","Tarrito de brócoli, guisante y pavo GERBER, tarro 190 g","Gerber","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532946.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7532947","Tarrito bio de manzana y pera NATUBE, tarro 250 g","Natube","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7532947.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533002","Tarrito de frutas variadas HERO, tarro 190 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533002.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533003","Potito jamón-ternera-verdura HERO, tarro 235 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533003.webp","70.00","2.50","0.00","2.60","8.70","1.10","0.04","0"
"7533004","Potaje de alubias con verduras HERO RECETAS, pack 2x190 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533004.webp","74.00","2.80","0.00","2.20","8.60","1.70","0.04","0"
"7533005","Papilla 8 cereales NESTLE, caja 950 g","Nestlé","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533005.webp","399.00","4.60","0.00","10.00","76.40","18.40","0.10","0"
"7533019","Toallitas bebé EROSKI basic, paquete 80 unid.","E.basic","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533019.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533020","Toallitas 0% plástico DODOT PURE AQUA, pack 6x48 uds","Dodot","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533020.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533021","Toallitas WATERWIPES, pack 3x60 uds","Waterwipes","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533021.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533022","Toallitas plastic free DODOT, paquete 48 uds","Dodot","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533022.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533053","Leche infantil classic 1 HERO NUTRASENSE, lata 800 g","Hero","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7533053.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533056","Pañal canal absorbente 17-22 kg Talla 6 EROSKI, paquete 25 uds","Eroski","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7533056.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533057","Pañal canales absorbentes 4-9 kg Talla 3 EROSKI, paquete 54 uds","Eroski","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7533057.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533061","Smilitos de fresa y plátano eco SMILEAT, bolsa 25 g","Smileat","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533061.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533062","Tarrito bio de verdura y merluza NATUBE, tarro 250 g","Natube","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533062.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533063","Manzana y plátano bio BE PLUS, bolsita 100 g","Be Plus","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533063.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533068","Potito de cocido con ternera HERO Receta Casera, pack 2x190 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533068.webp","77.00","2.80","0.00","2.80","8.80","2.40","0.06","0"
"7533069","Papilla de cereales sin gluten HERO, caja 340 g","Hero","alimentacion-infantil","https://dx7csy7aghu7b.cloudfront.net/prods/7533069.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533088","Toallitas natural care HUGGIES, pack 2+1 uds","Huggies","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533088.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533089","Toallitas WATERWIPES, paquete 60 uds","Waterwipes","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533089.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533090","Toallitas WATERWIPES, paquete 28 uds","Waterwipes","toallitas","https://dx7csy7aghu7b.cloudfront.net/prods/7533090.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533245","Leche de cabra para lactantes BABYBIO CAPREA 2, lata 800 g","Babybio","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7533245.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533246","Leche de cabra para lactantes BABYBIO CAPREA 1, lata 800 g","Babybio","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7533246.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
"7533248","Biberón 125 ml + 2 biberones 260 ml + cepillo AVENT, pack","Avent","leche-para-bebes","https://dx7csy7aghu7b.cloudfront.net/prods/7533248.webp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0"
