id,name,url,product_id,image_url,category
77384,Preparado lácteo infantil de crecimiento desde 24 meses en polvo Nestlé Nidina 4 lata 800 g.,https://finditapp.es/product/77384/preparado-lacteo-infantil-de-crecimiento-desde-24-meses-en-polvo-nestle-nidina-4-lata-800-g,preparado-lacteo-infantil-de-crecimiento-desde-24-meses-en-polvo-nestle-nidina-4-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/77384.webp,leche-para-bebes
5657,Leche Nativa 2 800G,https://finditapp.es/product/5657/leche-nativa-2-800g,leche-nativa-2-800g,https://dx7csy7aghu7b.cloudfront.net/prods/5657.webp,leche-para-bebes
3268,"Leche de crecimiento con galleta 1+ NESTLÉ, brik 1 litro",https://finditapp.es/product/3268/leche-de-crecimiento-con-galleta-1-nestle-brik-1-litro,leche-de-crecimiento-con-galleta-1-nestle-brik-1-litro,https://dx7csy7aghu7b.cloudfront.net/prods/3268.webp,leche-para-bebes
2175,Preparado Lácteo Peques 3,https://finditapp.es/product/2175/preparado-lacteo-peques-3,preparado-lacteo-peques-3,https://dx7csy7aghu7b.cloudfront.net/prods/2175.webp,leche-para-bebes
13758,Leche en Polvo Infantil Nutrasense Premium 2 800G,https://finditapp.es/product/13758/leche-en-polvo-infantil-nutrasense-premium-2-800g,leche-en-polvo-infantil-nutrasense-premium-2-800g,https://dx7csy7aghu7b.cloudfront.net/prods/13758.webp,leche-para-bebes
13123,Peques3 Preparado Lácteo Cereales y Fruta,https://finditapp.es/product/13123/peques3-preparado-lacteo-cereales-y-fruta,peques3-preparado-lacteo-cereales-y-fruta,https://dx7csy7aghu7b.cloudfront.net/prods/13123.webp,leche-para-bebes
5223,Leche Infantil Crecimiento con Galleta Brik 1L,https://finditapp.es/product/5223/leche-infantil-crecimiento-con-galleta-brik-1l,leche-infantil-crecimiento-con-galleta-brik-1l,https://dx7csy7aghu7b.cloudfront.net/prods/5223.webp,leche-para-bebes
14355,Leche Infantil Polvo Continuación 3,https://finditapp.es/product/14355/leche-infantil-polvo-continuacion-3,leche-infantil-polvo-continuacion-3,https://dx7csy7aghu7b.cloudfront.net/prods/14355.webp,leche-para-bebes
14968,Leche en Polvo Baby Nutra 800G,https://finditapp.es/product/14968/leche-en-polvo-baby-nutra-800g,leche-en-polvo-baby-nutra-800g,https://dx7csy7aghu7b.cloudfront.net/prods/14968.webp,leche-para-bebes
77381,"Leche de crecimiento original NESTLÉ JUNIOR, brik 1 litro",https://finditapp.es/product/77381/leche-de-crecimiento-original-nestle-junior-brik-1-litro,leche-de-crecimiento-original-nestle-junior-brik-1-litro,https://dx7csy7aghu7b.cloudfront.net/prods/77381.webp,leche-para-bebes
1470,Leche infantil para lactantes en polvo Nestlé Nidina 1 lata 800 g.,https://finditapp.es/product/1470/leche-infantil-para-lactantes-en-polvo-nestle-nidina-1-lata-800-g,leche-infantil-para-lactantes-en-polvo-nestle-nidina-1-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/1470.webp,leche-para-bebes
52238,Leche infantil para lactantes desde el primer día en polvo Almirón Advance 1 sin aceite de palma lata 800 g.,https://finditapp.es/product/52238/leche-infantil-para-lactantes-desde-el-primer-dia-en-polvo-almiron-advance-1-sin-aceite-de-palma-lata-800-g,leche-infantil-para-lactantes-desde-el-primer-dia-en-polvo-almiron-advance-1-sin-aceite-de-palma-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/52238.webp,leche-para-bebes
